location,ville,ville_w_regadm,final_lat,final_lon
"100 DOUGLAS SHAND Pointe-Claire, QC, Canada","Pointe-Claire, QC, Canada","Pointe-Claire,Montréal, QC, Canada",45.4488225,-73.8190446
"100 DU CHATEAU Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4200959,-75.7598877
"100 LEMAY Rouyn-Noranda, QC, Canada","Rouyn-Noranda, QC, Canada","Rouyn-Noranda,Abitibi-Témiscamingue, QC, Canada",48.2254629,-79.0212225
"100 MC CARTHY Saint-Roch-de-Richelieu, QC, Canada","Saint-Roch-de-Richelieu, QC, Canada","Saint-Roch-de-Richelieu,Montérégie, QC, Canada",NA,NA
"100 MONTÉE MAJOR Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.55879150000001,-73.6842384
"100 NOTRE-DAME Charlemagne, QC, Canada","Charlemagne, QC, Canada","Charlemagne,Lanaudière, QC, Canada",45.7182887,-73.4843247
"100 NOTRE-DAME EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5072606,-73.5546629
"100 NOTRE-DAME Notre-Dame-du-Laus, QC, Canada","Notre-Dame-du-Laus, QC, Canada","Notre-Dame-du-Laus,Laurentides, QC, Canada",46.0898574,-75.6230264
"100 OMER MARAIL Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.3311945,-73.2959249
"100 OMER MARCIL Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.3311945,-73.2959249
"100 PRES KENNEDY Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",46.7897483,-71.1709115
"100 PRINCIPALE Notre-Dame-du-Laus, QC, Canada","Notre-Dame-du-Laus, QC, Canada","Notre-Dame-du-Laus,Laurentides, QC, Canada",46.089431,-75.6240306
"100 QUAI SAINT ANDRE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8173293,-71.20545369999999
"100 SAINT HENRI La Prairie, QC, Canada","La Prairie, QC, Canada","La Prairie,Montérégie, QC, Canada",45.4170861,-73.4979157
"100 SAINT LOUIS Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.31277499999999,-73.257278
"100 SAMSON Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8239966,-71.2623809
"100 SHERBROOKE OUEST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5106879,-73.5699695
"1000 BAGOT Saguenay, QC, Canada","Saguenay, QC, Canada","Saguenay,Saguenay/-Lac-Saint-Jean, QC, Canada",48.3386432,-70.88185589999999
"1000 BOULEVARD BONA DUSSAULT Saint-Marc-des-Carrières, QC, Canada","Saint-Marc-des-Carrières, QC, Canada","Saint-Marc-des-Carrières,Capitale-Nationale, QC, Canada",46.6815805,-72.0492872
"1000 BOULEVARD DE L AVENIR Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5602249,-73.72203019999999
"1000 BOULEVARD SEMINAIRE NORD Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu, QC, Canada","Saint-Jean-sur-Richelieu,Montérégie, QC, Canada",45.3365853,-73.2697949
"1000 BOULEVARD VACHON NORD Sainte-Marie, QC, Canada","Sainte-Marie, QC, Canada","Sainte-Marie,Chaudière-Appalaches, QC, Canada",46.4502628,-71.0300456
"1000 CHEMIN DE L USINE La Tuque, QC, Canada","La Tuque, QC, Canada","La Tuque,Mauricie, QC, Canada",47.4421701,-72.7874377
"1000 CHEMIN DES VOYAGEURS Mont-Tremblant, QC, Canada","Mont-Tremblant, QC, Canada","Mont-Tremblant,Laurentides, QC, Canada",46.2098078,-74.5853607
"1000 DE MAISONNEUVE OUEST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5011625,-73.5742511
"1000 DES LAURENTIDES Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5739295,-73.69720579999999
"1000 DU SAINT MAURICE Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.3502075,-72.5495127
"1000 EMILE JOURNAULT Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5529232,-73.6370507
"1000 JEAN TALON OUEST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5245944,-73.625485
"1000 LAURIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5184371,-73.5964947
"1000 MONT ROYAL EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5274405,-73.579291
"1000 MONTARVILLE Boucherville, QC, Canada","Boucherville, QC, Canada","Boucherville,Montérégie, QC, Canada",45.59046319999999,-73.4357435
"1000 NATIONALE Terrebonne, QC, Canada","Terrebonne, QC, Canada","Terrebonne,Lanaudière, QC, Canada",45.7091495,-73.6234496
"1000 PLAN BOUCHARD Blainville, QC, Canada","Blainville, QC, Canada","Blainville,Laurentides, QC, Canada",45.679747,-73.87423849999999
"1000 ROUTE BEGIN Saint-Anselme, QC, Canada","Saint-Anselme, QC, Canada","Saint-Anselme,Chaudière-Appalaches, QC, Canada",46.623405,-70.9574043
"1000 SAINT ANTOINE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.2602592,-73.6203144
"1000 SAINT CHRISTOPHE Trois-Rivières, QC, Canada","Trois-Rivières, QC, Canada","Trois-Rivières,Mauricie, QC, Canada",46.35949249999999,-72.53305540000001
"1000 WILFRID HAMEL Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.810041,-71.2601789
"10000 MEILLEUR Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.539687,-73.66624399999999
"1001 107E RUE Saint-Georges, QC, Canada","Saint-Georges, QC, Canada","Saint-Georges,Chaudière-Appalaches, QC, Canada",46.1310519,-70.6785878
"1001 3E AVENUE EST Val-d'Or, QC, Canada","Val-d'Or, QC, Canada","Val-d'Or,Abitibi-Témiscamingue, QC, Canada",48.0979396,-77.75010449999999
"1001 ALEXIS NIHON Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5067195,-73.6927221
"1001 BOULEVARD MARCOTTE Roberval, QC, Canada","Roberval, QC, Canada","Roberval,Saguenay/-Lac-Saint-Jean, QC, Canada",48.52177469999999,-72.2263392
"1001 DE MAISONNEUVE EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5180634,-73.5592207
"1001 DE MONTARVILLE BOULEVARD Saint-Lambert, QC, Canada","Saint-Lambert, QC, Canada","Saint-Lambert,Montérégie, QC, Canada",45.5906184,-73.4332879
"1001 EMILE BOUCHARD Vaudreuil-Dorion, QC, Canada","Vaudreuil-Dorion, QC, Canada","Vaudreuil-Dorion,Montérégie, QC, Canada",45.3893383,-74.0445233
"1001 J B ROLLAND Saint-Jérôme, QC, Canada","Saint-Jérôme, QC, Canada","Saint-Jérôme,Laurentides, QC, Canada",45.791309,-74.027812
"1001 MASSON Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.5561029,-75.4215509
"1001 MONTARVILLE Boucherville, QC, Canada","Boucherville, QC, Canada","Boucherville,Montérégie, QC, Canada",45.5907382,-73.4334672
"1001 SAINT ANTOINE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5146878,-73.5521607
"10018 AVENUE ROYALE STAT Sainte-Anne-de-Beaupré, QC, Canada","Sainte-Anne-de-Beaupré, QC, Canada","Sainte-Anne-de-Beaupré,Capitale-Nationale, QC, Canada",47.0240258,-70.9283184
"1002 CHEMIN OKA Deux-Montagnes, QC, Canada","Deux-Montagnes, QC, Canada","Deux-Montagnes,Laurentides, QC, Canada",45.5402711,-73.8932816
"1002 LAURIER Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5185063,-73.5966521
"10026 AVENUE ROYALE Sainte-Anne-de-Beaupré, QC, Canada","Sainte-Anne-de-Beaupré, QC, Canada","Sainte-Anne-de-Beaupré,Capitale-Nationale, QC, Canada",47.02516540000001,-70.927253
"1003 90E AVENUE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4270824,-73.639398
"1003 SAINTE CATHERINE EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5171956,-73.5575084
"1004 JEAN CHARLES CANTIN Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.745526,-71.38092929999999
"10045 FARINIERE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8555341,-71.3236124
"1005 BOULEVARD MONTCLAIR Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4402625,-75.7350379
"1005 LIONEL DONAIS Boucherville, QC, Canada","Boucherville, QC, Canada","Boucherville,Montérégie, QC, Canada",45.5047805,-73.51534649999999
"1005 ROUTE 329 Saint-Donat, QC, Canada","Saint-Donat, QC, Canada","Saint-Donat,Lanaudière, QC, Canada",46.2390217,-74.2403448
"1005 SAINT ISIDORE Saint-Lin–Laurentides, QC, Canada","Saint-Lin–Laurentides, QC, Canada","Saint-Lin–Laurentides,Lanaudière, QC, Canada",45.86287,-73.75662609999999
"1006 AUTOROUTE CHOMEDAY Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.53104320000001,-73.7848475
"1006 JEAN TALON OUEST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.52454909999999,-73.6254747
"10078 AVENUE ROYALE Sainte-Anne-de-Beaupré, QC, Canada","Sainte-Anne-de-Beaupré, QC, Canada","Sainte-Anne-de-Beaupré,Capitale-Nationale, QC, Canada",47.02615249999999,-70.9247401
"1009 DE LA MAIRIE Blainville, QC, Canada","Blainville, QC, Canada","Blainville,Laurentides, QC, Canada",45.6814019,-73.87680929999999
"100E AVENUE and BOULEVARD NOTRE-DAME Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5363681,-73.76518469999999
"100E AVENUE and BOULEVARD SAINT MARTIN OUEST Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5467964,-73.77751950000001
"100E AVENUE and ELIOT Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5428083,-73.7699585
"100E AVENUE and NORMANDIE Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.53862520000001,-73.7657677
"100E AVENUE and PARKWAY Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.53562549999999,-73.76474010000001
"101 BOULEVARD CARDINAL LEGER Pincourt, QC, Canada","Pincourt, QC, Canada","Pincourt,Montérégie, QC, Canada",45.38452040000001,-73.9952438
"101 BOULEVARD CHAMPLAIN Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8097632,-71.20293869999999
"101 BOULEVARD SAINT JEAN BAPTISTE Châteauguay, QC, Canada","Châteauguay, QC, Canada","Châteauguay,Montérégie, QC, Canada",45.3597268,-73.71573950000001
"101 BOULEVARD TACHE OUEST Montmagny, QC, Canada","Montmagny, QC, Canada","Montmagny,Chaudière-Appalaches, QC, Canada",46.9810293,-70.5698857
"101 COUSINEAU Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4644513,-75.7018356
"101 DESPATIE Terrebonne, QC, Canada","Terrebonne, QC, Canada","Terrebonne,Lanaudière, QC, Canada",45.6898199,-73.6513112
"101 DUBUC Longueuil, QC, Canada","Longueuil, QC, Canada","Longueuil,Montérégie, QC, Canada",45.52876,-73.476584
"101 EST AVENUE E and MAURICE CULLEN Blainville, QC, Canada","Blainville, QC, Canada","Blainville,Laurentides, QC, Canada",45.6886766,-73.8952532
"101 GRANDE COTE Boisbriand, QC, Canada","Boisbriand, QC, Canada","Boisbriand,Laurentides, QC, Canada",45.56451089999999,-73.8799093
"101 GREBER Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4657691,-75.69987259999999
"101 LAUZON Châteauguay, QC, Canada","Châteauguay, QC, Canada","Châteauguay,Montérégie, QC, Canada",45.358604,-73.714793
"101 LEGARE Sainte-Agathe-des-Monts, QC, Canada","Sainte-Agathe-des-Monts, QC, Canada","Sainte-Agathe-des-Monts,Laurentides, QC, Canada",46.0527005,-74.27709279999999
"101 MARCEL LAURIN Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5038057,-73.6708591
"101 PRINCIPALE Upton, QC, Canada","Upton, QC, Canada","Upton,Montérégie, QC, Canada",45.6539039,-72.7116151
"101 PROMENADE DU PORTAGE Gatineau, QC, Canada","Gatineau, QC, Canada","Gatineau,Outaouais, QC, Canada",45.4255117,-75.71772740000002
"101 SAINT JACQUES East Angus, QC, Canada","East Angus, QC, Canada","East Angus,Estrie, QC, Canada",45.48324849999999,-71.6531502
"101 SAINT JOSEPH Sainte-Martine, QC, Canada","Sainte-Martine, QC, Canada","Sainte-Martine,Montérégie, QC, Canada",45.2442232,-73.8057836
"1010 BOURASSA Alma, QC, Canada","Alma, QC, Canada","Alma,Saguenay/-Lac-Saint-Jean, QC, Canada",48.543222,-71.660642
"1010 DECARIE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4678164,-73.7909548
"1010 JARRY OUEST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5278268,-73.6374921
"1010 MONTARVILLE Boucherville, QC, Canada","Boucherville, QC, Canada","Boucherville,Montérégie, QC, Canada",45.5900199,-73.43505669999999
"1011 CORDEAU Saint-Valérien-de-Milton, QC, Canada","Saint-Valérien-de-Milton, QC, Canada","Saint-Valérien-de-Milton,Montérégie, QC, Canada",45.5670221,-72.7099537
"1011 DE SAINT JOVITE Mont-Tremblant, QC, Canada","Mont-Tremblant, QC, Canada","Mont-Tremblant,Laurentides, QC, Canada",46.1181303,-74.59655149999999
"1011 MARCHE CENTRAL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5323957,-73.9505296
"1012 WABANONIK , QC, Canada",", QC, Canada",",Abitibi-Témiscamingue, QC, Canada",48.0597084,-77.3557313
"10129 COTE DE LIESSE CHEMIN DE LA Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.4682213,-73.71575059999999
"1013 ONTARIO Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5199446,-73.5632131
"10136 DE LA ROCHE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5463076,-73.618633
"1015 BASILIC Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",46.7250045,-71.2026192
"1015 BOUGAINVILLE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.7991503,-71.2347013
"1015 CHATEAU BIGOT Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8871346,-71.27072179999999
"1015 CURE LABELLE Blainville, QC, Canada","Blainville, QC, Canada","Blainville,Laurentides, QC, Canada",45.6745397,-73.8829415
"1015 DES LILAS Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",46.7018315,-71.39888359999999
"1015 DU MARCHE CENTRAL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5364736,-73.66021289999999
"1015 GAUTHIER Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe, QC, Canada","Saint-Hyacinthe,Montérégie, QC, Canada",45.6366065,-72.9602429
"1015 JEAN TALON EST  Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.54206689999999,-73.61264729999999
"1015 MARCHE CENTR Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5364463,-73.6604437
"1015 MARCHE CENTRAL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5364463,-73.6604437
"1015 PAPINEAU Joliette, QC, Canada","Joliette, QC, Canada","Joliette,Lanaudière, QC, Canada",46.0250708,-73.4578389
"1015 SAINT JOSEPH EST Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5299591,-73.5848013
"10158 AVENUE DE BRUXELLES Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5821384,-73.6368643
"1016 ARTHUR SAUVE Saint-Eustache, QC, Canada","Saint-Eustache, QC, Canada","Saint-Eustache,Laurentides, QC, Canada",45.5807598,-73.9679089
"1016 SAUVE Saint-Eustache, QC, Canada","Saint-Eustache, QC, Canada","Saint-Eustache,Laurentides, QC, Canada",45.5807598,-73.9679089
"1018 PRAIRIE OUEST Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",46.7289661,-71.2080943
"1018 PRAIRIES OUEST Lévis, QC, Canada","Lévis, QC, Canada","Lévis,Chaudière-Appalaches, QC, Canada",46.7289661,-71.2080943
"102 1RE AVENUE Saint-Martin, QC, Canada","Saint-Martin, QC, Canada","Saint-Martin,Chaudière-Appalaches, QC, Canada",45.95839220000001,-70.66146429999999
"102 36E RUE Pointe-Calumet, QC, Canada","Pointe-Calumet, QC, Canada","Pointe-Calumet,Laurentides, QC, Canada",45.49809219999999,-73.9642094
"102 AVENUE PORT ROYAL Bonaventure, QC, Canada","Bonaventure, QC, Canada","Bonaventure,Gaspésie/-Îles-de-la-Madeleine, QC, Canada",48.0449612,-65.49368319999999
"102 DE COURCELLE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.471326,-73.5859704
"102 DU TORRENT Scott, QC, Canada","Scott, QC, Canada","Scott,Chaudière-Appalaches, QC, Canada",46.49442819999999,-71.07370639999999
"102 LAVAL Sherbrooke, QC, Canada","Sherbrooke, QC, Canada","Sherbrooke,Estrie, QC, Canada",45.4731633,-71.9442826
"102 MAURAULT Pierreville, QC, Canada","Pierreville, QC, Canada","Pierreville,Centre-du-Québec, QC, Canada",46.0719908,-72.81030439999999
"102 ROUTE 230 Saint-Pacôme, QC, Canada","Saint-Pacôme, QC, Canada","Saint-Pacôme,Bas-Saint-Laurent, QC, Canada",47.3705393,-70.0455255
"102 SEVILLE Dollard-Des Ormeaux, QC, Canada","Dollard-Des Ormeaux, QC, Canada","Dollard-Des Ormeaux,Montréal, QC, Canada",45.4927254,-73.77903429999999
"1020 AVENUE GILLES VILLENEUVE Berthierville, QC, Canada","Berthierville, QC, Canada","Berthierville,Lanaudière, QC, Canada",46.0880222,-73.1924732
"1020 BOULEVARD MONSEIGNEUR DE LAVAL Baie-Saint-Paul, QC, Canada","Baie-Saint-Paul, QC, Canada","Baie-Saint-Paul,Capitale-Nationale, QC, Canada",47.44583979999999,-70.5146445
"1020 PRINCIPALE Granby, QC, Canada","Granby, QC, Canada","Granby,Montérégie, QC, Canada",45.41623449999999,-72.76106600000001
"10200 MERRITT PRES DE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5707968,-73.6490807
"10200 PIE IX  Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.58392569999999,-73.63204569999999
"10200 PIE IX Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.58392569999999,-73.63204569999999
"10200 RENAUDE LAPOINTE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.6103584,-73.5888226
"10200 ROUTE DE PREISSAC Rouyn-Noranda, QC, Canada","Rouyn-Noranda, QC, Canada","Rouyn-Noranda,Abitibi-Témiscamingue, QC, Canada",48.24845999999999,-78.4416268
"1021 AVENUE CHATELAINE Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5355573,-73.77472700000001
"1021 BOULEVARD JACQUES CARTIER Mont-Joli, QC, Canada","Mont-Joli, QC, Canada","Mont-Joli,Bas-Saint-Laurent, QC, Canada",48.59475219999999,-68.20706849999999
"1021 DES CEDRES Shawinigan, QC, Canada","Shawinigan, QC, Canada","Shawinigan,Mauricie, QC, Canada",46.5443939,-72.7463566
"1021 SAINT ALPHONSE NORD Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.1035535,-71.3122363
"10214 BELLEVEILLE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5808089,-73.6410369
"10215 BOULEVARD COUTURE Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8380786,-71.3684317
"10215 SAINT LAURENT Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5483612,-73.663128
"10219 SAINT LAURENT Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.548248,-73.6634882
"1022 JOGUES Sherbrooke, QC, Canada","Sherbrooke, QC, Canada","Sherbrooke,Estrie, QC, Canada",45.38444459999999,-71.9033019
"10221 BOULEVARD LAURIER Terrebonne, QC, Canada","Terrebonne, QC, Canada","Terrebonne,Lanaudière, QC, Canada",45.78886199999999,-73.7616656
"10222 LAURENTIDES Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5819153,-73.6389653
"1023 SHERBROOKE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.52081620000001,-73.56598029999999
"10231 SAINT LAURENT Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5484882,-73.6639952
"1024 BOULEVARD FOREST Val-d'Or, QC, Canada","Val-d'Or, QC, Canada","Val-d'Or,Abitibi-Témiscamingue, QC, Canada",48.0978678,-77.796239
"1025 BETHANY Lachute, QC, Canada","Lachute, QC, Canada","Lachute,Laurentides, QC, Canada",45.5850608,-74.3427756
"1025 BOULEVARD FRONTENAC EST Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.11405569999999,-71.29681219999999
"1025 FRONTENAC OUEST Thetford Mines, QC, Canada","Thetford Mines, QC, Canada","Thetford Mines,Chaudière-Appalaches, QC, Canada",46.09107299999999,-71.336938
"1025 MARCHE CENTRAL Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.5345386,-73.6596209
"1025 RAOUL DERY Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",45.689194,-73.494596
"1025 SAINT ISIDORE STAT DU TIM HORTON Saint-Lin–Laurentides, QC, Canada","Saint-Lin–Laurentides, QC, Canada","Saint-Lin–Laurentides,Lanaudière, QC, Canada",45.8634612,-73.7566975
"10250 BOIS DE BOULOGNE Montréal, QC, Canada","Montréal, QC, Canada","Montréal,Montréal, QC, Canada",NA,NA
"1026 DE LA LAVATERE Laval, QC, Canada","Laval, QC, Canada","Laval,Laval, QC, Canada",45.5296801,-73.7878626
"1026 DEQUEN  , QC, Canada",", QC, Canada",",Côte-Nord, QC, Canada",NA,NA
"1026 SAINT JEAN Québec, QC, Canada","Québec, QC, Canada","Québec,Capitale-Nationale, QC, Canada",46.8131443,-71.2124829
